"skill_id","triggers","score","src_path"
"analyzing-windows-lnk-files-for-artifacts","analyzing;windows;lnk;files;for","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-windows-lnk-files-for-artifacts/SKILL.md"
"analyzing-windows-registry-for-artifacts","analyzing;windows;registry;for;artifacts","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-windows-registry-for-artifacts/SKILL.md"
"apify-actorization","apify;actorization","4","src/antigravity-awesome-skills/skills/apify-actorization/SKILL.md"
"apify-brand-reputation-monitoring","apify;brand;reputation;monitoring","4","src/antigravity-awesome-skills/skills/apify-brand-reputation-monitoring/SKILL.md"
"application-performance-performance-optimization","application;performance;performance;optimization","4","src/antigravity-awesome-skills/skills/application-performance-performance-optimization/SKILL.md"
"archive","archive","4","src/ReScienceLab-opc-skills/skills/archive/SKILL.md"
"auditing-aws-s3-bucket-permissions","auditing;aws;s3;bucket;permissions","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/auditing-aws-s3-bucket-permissions/SKILL.md"
"auditing-azure-active-directory-configuration","auditing;azure;active;directory;configuration","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/auditing-azure-active-directory-configuration/SKILL.md"
"auditing-gcp-iam-permissions","auditing;gcp;iam;permissions","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/auditing-gcp-iam-permissions/SKILL.md"
"aws-cost-cleanup","aws;cost;cleanup","4","src/antigravity-awesome-skills/skills/aws-cost-cleanup/SKILL.md"
"aws-cost-optimizer","aws;cost;optimizer","4","src/antigravity-awesome-skills/skills/aws-cost-optimizer/SKILL.md"
"aws-dynamodb","aws;dynamodb","4","src/alinaqi-claude-bootstrap/skills/aws-dynamodb/SKILL.md"
"azure-ai-document-intelligence-ts","azure;ai;document;intelligence;ts","4","src/antigravity-awesome-skills/skills/azure-ai-document-intelligence-ts/SKILL.md"
"azure-ai-voicelive-ts","azure;ai;voicelive;ts","4","src/antigravity-awesome-skills/skills/azure-ai-voicelive-ts/SKILL.md"
"azure-appconfiguration-ts","azure;appconfiguration;ts","4","src/antigravity-awesome-skills/skills/azure-appconfiguration-ts/SKILL.md"
"azure-cosmosdb","azure;cosmosdb","4","src/alinaqi-claude-bootstrap/skills/azure-cosmosdb/SKILL.md"
"azure-cosmos-ts","azure;cosmos;ts","4","src/antigravity-awesome-skills/skills/azure-cosmos-ts/SKILL.md"
"azure-identity-ts","azure;identity;ts","4","src/antigravity-awesome-skills/skills/azure-identity-ts/SKILL.md"
"azure-search-documents-ts","azure;search;documents;ts","4","src/antigravity-awesome-skills/skills/azure-search-documents-ts/SKILL.md"
"azure-servicebus-ts","azure;servicebus;ts","4","src/antigravity-awesome-skills/skills/azure-servicebus-ts/SKILL.md"
"azure-web-pubsub-ts","azure;web;pubsub;ts","4","src/antigravity-awesome-skills/skills/azure-web-pubsub-ts/SKILL.md"
"bazel-build-optimization","bazel;build;optimization","4","src/antigravity-awesome-skills/skills/bazel-build-optimization/SKILL.md"
"building-adversary-infrastructure-tracking-system","building;adversary;infrastructure;tracking;system","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/building-adversary-infrastructure-tracking-system/SKILL.md"
"building-identity-federation-with-saml-azure-ad","building;identity;federation;with;saml","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/building-identity-federation-with-saml-azure-ad/SKILL.md"
"building-incident-response-dashboard","building;incident;response;dashboard","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/building-incident-response-dashboard/SKILL.md"
"building-incident-response-playbook","building;incident;response;playbook","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/building-incident-response-playbook/SKILL.md"
"building-incident-timeline-with-timesketch","building;incident;timeline;with;timesketch","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/building-incident-timeline-with-timesketch/SKILL.md"
"building-threat-actor-profile-from-osint","building;threat;actor;profile;from","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/building-threat-actor-profile-from-osint/SKILL.md"
"busybox-on-windows","busybox;on;windows","4","src/antigravity-awesome-skills/skills/busybox-on-windows/SKILL.md"
"closed-loop-delivery","closed;loop;delivery","4","src/antigravity-awesome-skills/skills/closed-loop-delivery/SKILL.md"
"conducting-phishing-incident-response","conducting;phishing;incident;response","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/conducting-phishing-incident-response/SKILL.md"
"conducting-post-incident-lessons-learned","conducting;post;incident;lessons;learned","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/conducting-post-incident-lessons-learned/SKILL.md"
"configuring-suricata-for-network-monitoring","configuring;suricata;for;network;monitoring","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/configuring-suricata-for-network-monitoring/SKILL.md"
"configuring-windows-defender-advanced-settings","configuring;windows;defender;advanced;settings","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/configuring-windows-defender-advanced-settings/SKILL.md"
"configuring-windows-event-logging-for-detection","configuring;windows;event;logging;for","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/configuring-windows-event-logging-for-detection/SKILL.md"
