"skill_id","triggers","score","src_path"
"eradicating-malware-from-infected-systems","eradicating;malware;from;infected;systems","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/eradicating-malware-from-infected-systems/SKILL.md"
"exploiting-jwt-algorithm-confusion-attack","exploiting;jwt;algorithm;confusion;attack","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/exploiting-jwt-algorithm-confusion-attack/SKILL.md"
"extracting-credentials-from-memory-dump","extracting;credentials;from;memory;dump","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/extracting-credentials-from-memory-dump/SKILL.md"
"extracting-iocs-from-malware-samples","extracting;iocs;from;malware;samples","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/extracting-iocs-from-malware-samples/SKILL.md"
"firmware-analyst","firmware;analyst","7","src/antigravity-awesome-skills/skills/firmware-analyst/SKILL.md"
"hardening-docker-containers-for-production","hardening;docker;containers;for;production","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hardening-docker-containers-for-production/SKILL.md"
"hunting-for-ntlm-relay-attacks","hunting;for;ntlm;relay;attacks","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-ntlm-relay-attacks/SKILL.md"
"hunting-for-t1098-account-manipulation","hunting;for;t1098;account;manipulation","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-t1098-account-manipulation/SKILL.md"
"implementing-anti-phishing-training-program","implementing;anti;phishing;training;program","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-anti-phishing-training-program/SKILL.md"
"implementing-api-gateway-security-controls","implementing;api;gateway;security;controls","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-api-gateway-security-controls/SKILL.md"
"implementing-api-key-security-controls","implementing;api;key;security;controls","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-api-key-security-controls/SKILL.md"
"implementing-api-security-posture-management","implementing;api;security;posture;management","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-api-security-posture-management/SKILL.md"
"implementing-aws-iam-permission-boundaries","implementing;aws;iam;permission;boundaries","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-aws-iam-permission-boundaries/SKILL.md"
"implementing-aws-nitro-enclave-security","implementing;aws;nitro;enclave;security","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-aws-nitro-enclave-security/SKILL.md"
"implementing-aws-security-hub","implementing;aws;security;hub","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-aws-security-hub/SKILL.md"
"implementing-cloud-security-posture-management","implementing;cloud;security;posture;management","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-cloud-security-posture-management/SKILL.md"
"implementing-continuous-security-validation-with-bas","implementing;continuous;security;validation;with","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-continuous-security-validation-with-bas/SKILL.md"
"implementing-devsecops-security-scanning","implementing;devsecops;security;scanning","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-devsecops-security-scanning/SKILL.md"
"implementing-digital-signatures-with-ed25519","implementing;digital;signatures;with;ed25519","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-digital-signatures-with-ed25519/SKILL.md"
"implementing-ebpf-security-monitoring","implementing;ebpf;security;monitoring","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-ebpf-security-monitoring/SKILL.md"
"implementing-email-sandboxing-with-proofpoint","implementing;email;sandboxing;with;proofpoint","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-email-sandboxing-with-proofpoint/SKILL.md"
"implementing-gdpr-data-subject-access-request","implementing;gdpr;data;subject;access","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-gdpr-data-subject-access-request/SKILL.md"
"implementing-google-workspace-admin-security","implementing;google;workspace;admin;security","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-google-workspace-admin-security/SKILL.md"
"implementing-google-workspace-phishing-protection","implementing;google;workspace;phishing;protection","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-google-workspace-phishing-protection/SKILL.md"
"implementing-google-workspace-sso-configuration","implementing;google;workspace;sso;configuration","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-google-workspace-sso-configuration/SKILL.md"
"implementing-iec-62443-security-zones","implementing;iec;62443;security;zones","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-iec-62443-security-zones/SKILL.md"
"implementing-infrastructure-as-code-security-scanning","implementing;infrastructure;as;code;security","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-infrastructure-as-code-security-scanning/SKILL.md"
"implementing-iso-27001-information-security-management","implementing;iso;27001;information;security","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-iso-27001-information-security-management/SKILL.md"
"implementing-network-access-control-with-cisco-ise","implementing;network;access;control;with","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-network-access-control-with-cisco-ise/SKILL.md"
"implementing-network-segmentation-with-firewall-zones","implementing;network;segmentation;with;firewall","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-network-segmentation-with-firewall-zones/SKILL.md"
"implementing-runtime-application-self-protection","implementing;runtime;application;self;protection","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-runtime-application-self-protection/SKILL.md"
"implementing-runtime-security-with-tetragon","implementing;runtime;security;with;tetragon","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-runtime-security-with-tetragon/SKILL.md"
"implementing-saml-sso-with-okta","implementing;saml;sso;with;okta","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-saml-sso-with-okta/SKILL.md"
"implementing-security-chaos-engineering","implementing;security;chaos;engineering","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-security-chaos-engineering/SKILL.md"
"implementing-security-information-sharing-with-stix2","implementing;security;information;sharing;with","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-security-information-sharing-with-stix2/SKILL.md"
"implementing-security-monitoring-with-datadog","implementing;security;monitoring;with;datadog","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-security-monitoring-with-datadog/SKILL.md"
"implementing-zero-knowledge-proof-for-authentication","implementing;zero;knowledge;proof;for","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-zero-knowledge-proof-for-authentication/SKILL.md"
"laravel-expert","laravel;expert","7","src/antigravity-awesome-skills/skills/laravel-expert/SKILL.md"
"linux-privilege-escalation","linux;privilege;escalation","7","src/antigravity-awesome-skills/skills/linux-privilege-escalation/SKILL.md"
"malware-analyst","malware;analyst","7","src/antigravity-awesome-skills/skills/malware-analyst/SKILL.md"
"metasploit-framework","metasploit;framework","7","src/antigravity-awesome-skills/skills/metasploit-framework/SKILL.md"
"nodejs-best-practices","nodejs;best;practices","7","src/antigravity-awesome-skills/skills/nodejs-best-practices/SKILL.md"
"odoo-security-rules","odoo;security;rules","7","src/antigravity-awesome-skills/skills/odoo-security-rules/SKILL.md"
"pentest-checklist","pentest;checklist","7","src/antigravity-awesome-skills/skills/pentest-checklist/SKILL.md"
"performing-active-directory-compromise-investigation","performing;active;directory;compromise;investigation","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/performing-active-directory-compromise-investigation/SKILL.md"
"performing-alert-triage-with-elastic-siem","performing;alert;triage;with;elastic","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/performing-alert-triage-with-elastic-siem/SKILL.md"
"performing-automated-malware-analysis-with-cape","performing;automated;malware;analysis;with","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/performing-automated-malware-analysis-with-cape/SKILL.md"
